session_id,timestamp,user_name,user_dob,session_duration,selected_category,user_msg_count,bot_msg_count,feedback,detailed_feedback
9c56079a-d0dc-42ae-8629-04d3f190e44d,2023-04-06 03:49:57,User9,1992-6-9,0:55:25,things-to-do,5,3,good,I love how quickly the bot responds.
2f9887d2-c504-4f04-8274-111bf5cc1d72,2023-06-24 14:25:57,User7,1998-2-27,0:57:17,lifestyle,4,4,good,Great experience navigating through MTL news.
05f3e237-cd11-4b92-bcea-837263893d6b,2022-08-27 13:04:57,User967,1986-4-17,0:0:18,travel,8,9,good,The chatbot was very helpful and informative.
454c5c22-a73b-468f-8e3d-86aa10a11107,2023-06-03 11:58:57,User921,1989-9-2,0:30:31,eat-drink,5,1,good,The chatbot was very helpful and informative.
8df2e57d-b8fd-420b-85af-d54ea2fa4160,2023-06-08 10:02:57,User754,1998-3-17,0:15:3,lifestyle,5,10,good,Impressed by the bot's knowledge about MTL Blog.
15aa0301-84ea-4603-825b-3ff0312f5e12,2023-08-17 18:49:57,User286,1998-10-22,0:9:43,real-estate,1,8,bad,I wish the chatbot was more intuitive.
89ba1996-4167-45e3-ad9b-3d8fd6928b1f,2023-02-08 15:47:57,User263,1993-11-23,0:15:32,deals,6,2,good,The bot provided accurate answers.
f6f3fb49-a7eb-4ffc-8db1-f84bc63e36d2,2023-01-08 21:43:57,User375,1996-2-2,0:43:31,lifestyle,2,4,good,Great experience navigating through MTL news.
cd51d28c-f25d-4fc9-9e20-4a20a8aceedf,2022-09-12 12:29:57,User734,1996-10-21,0:21:56,money,4,5,good,Smooth and pleasant interaction with the chatbot.
7851b36c-91ec-4345-a458-62b746d0fdf5,2023-08-10 20:53:57,User560,1992-8-2,0:13:48,sports,1,5,good,I love how quickly the bot responds.
e38eea88-3c23-444b-ae15-2b3d99fbaaa4,2022-11-26 07:21:57,User256,1990-7-15,0:24:4,travel,3,4,good,Great experience navigating through MTL news.
bc316507-80d8-4e79-aaa4-7d3644e41128,2022-11-18 17:32:57,User966,1994-9-19,0:55:5,lifestyle,6,3,good,Great experience navigating through MTL news.
8c9a019b-f722-4569-9d5e-a4f452d1f015,2023-03-29 05:08:57,User574,1997-12-12,0:33:40,lifestyle,4,4,good,Smooth and pleasant interaction with the chatbot.
f522a82c-e760-4b1d-8bae-d895e429f457,2023-04-30 20:34:57,User125,1993-5-24,0:2:14,lifestyle,6,5,bad,Not the best experience with this chatbot.
f3a256da-3719-4136-804e-b95920dde146,2023-07-06 15:17:57,User564,1984-4-9,0:0:59,lifestyle,7,4,good,Smooth and pleasant interaction with the chatbot.
c228929d-42b3-4654-8ab6-0a6841e3ca54,2023-06-03 03:04:57,User210,1987-2-19,0:18:55,eat-drink,2,4,bad,I wish the chatbot was more intuitive.
5385ebc2-0f3a-4193-bb97-d9efd66eae10,2022-11-12 12:54:57,User104,1995-8-26,0:10:14,travel,1,3,good,The chatbot was very helpful and informative.
42e9543d-d199-468d-8ad6-48e358b694a1,2023-02-25 11:15:57,User178,1996-6-23,0:30:58,deals,3,3,bad,Not the best experience with this chatbot.
40f95162-8df3-494a-a88e-35d50b2ca9cc,2023-04-26 23:05:57,User228,2002-5-4,0:10:32,things-to-do,7,3,bad,Not the best experience with this chatbot.
c133accb-6be7-4097-a881-bbe6dace1101,2023-04-02 10:23:57,User693,1998-3-27,0:26:16,sports,1,1,good,Great experience navigating through MTL news.
97abbe40-1b7f-4e23-a768-34371e80eada,2022-12-03 23:03:57,User239,1997-6-3,0:26:13,eat-drink,1,3,good,I love how quickly the bot responds.
fda959ea-0bf0-4561-8c82-37112ecd65c2,2023-04-27 21:40:57,User331,1985-9-19,0:17:35,things-to-do,3,4,good,Impressed by the bot's knowledge about MTL Blog.
0b24b72f-4788-4f7e-9455-3f9ccdb46c60,2022-10-29 06:23:57,User271,1992-12-3,0:23:3,eat-drink,6,5,good,Great experience navigating through MTL news.
f0c22ed9-6ed6-4b96-9da3-bbfad78239f9,2023-05-18 00:58:57,User454,1985-11-2,0:0:39,lifestyle,2,6,good,Impressed by the bot's knowledge about MTL Blog.
c8ec22ae-355b-47a3-a57c-12851cd0f254,2022-11-17 15:31:57,User702,1995-11-10,0:20:51,travel,3,3,good,Impressed by the bot's knowledge about MTL Blog.
0628e930-b310-4dbe-bda5-378890c5022a,2023-02-10 17:57:57,User277,1989-11-23,0:49:48,deals,6,3,good,Impressed by the bot's knowledge about MTL Blog.
0da06c8d-029f-414a-a35b-b4f5020936d1,2022-09-09 02:56:57,User201,1990-4-1,0:39:8,deals,5,1,bad,The bot needs some improvements.
cc52bdff-4fd2-4edb-a169-559856bf57d8,2022-11-21 08:39:57,User982,1991-4-7,0:48:49,things-to-do,6,5,good,The chatbot was very helpful and informative.
4f29b821-df5c-4046-bf3e-60553beb3b1d,2022-12-17 01:03:57,User515,1988-1-20,0:9:40,eat-drink,4,8,good,The chatbot was very helpful and informative.
fd765dd2-da6d-41f4-a829-b32f0a532bb4,2023-03-02 01:53:57,User370,1985-6-7,0:55:58,things-to-do,2,5,good,I love how quickly the bot responds.
8a11f4db-c6fb-42b4-9595-89d125cd9764,2023-06-06 09:07:57,User806,1991-2-11,0:56:49,eat-drink,2,3,good,Great experience navigating through MTL news.
1efee0f9-0573-4260-ab81-769d93ff6d95,2023-04-07 23:12:57,User582,1992-11-18,0:19:31,money,1,3,good,Impressed by the bot's knowledge about MTL Blog.
197d4a88-2e7e-4b81-8ac8-3db3356fa8fb,2023-02-15 08:58:57,User276,1985-7-21,0:55:22,news,2,2,good,Smooth and pleasant interaction with the chatbot.
b7277580-ecc2-4efc-9309-938432f18773,2023-08-04 20:12:57,User340,1993-3-21,0:25:38,things-to-do,3,1,good,Impressed by the bot's knowledge about MTL Blog.
50763a35-3c49-4643-8ae0-6d187992b525,2022-12-25 12:10:57,User46,1998-7-4,0:49:35,lifestyle,5,1,good,Impressed by the bot's knowledge about MTL Blog.
cf1a80bb-064e-490b-9523-9290f644c6d8,2023-02-02 01:17:57,User506,1999-3-17,0:34:19,eat-drink,5,2,good,Impressed by the bot's knowledge about MTL Blog.
704cf7d5-76eb-4834-b65e-74908d8ec53b,2022-09-04 14:05:57,User928,1992-2-28,0:25:32,eat-drink,5,3,good,Smooth and pleasant interaction with the chatbot.
62fe7a2d-6d4c-4a20-a938-b5727e46cfd2,2023-06-18 05:16:57,User483,2001-5-14,0:53:2,lifestyle,5,3,good,Great experience navigating through MTL news.
ec1028d8-c346-4555-bd64-739466876001,2023-05-22 20:35:57,User389,1995-4-20,0:31:53,money,3,2,bad,Not the best experience with this chatbot.
c244dd89-686c-403a-b95f-98b5f12a88b8,2022-09-18 07:40:57,User494,1986-12-21,0:2:55,deals,2,3,good,The bot provided accurate answers.
6502eb40-2272-4bb3-ab8a-421dfdb10396,2023-02-03 23:19:57,User704,1991-10-13,0:23:15,eat-drink,3,2,good,Great experience navigating through MTL news.
3a9b958d-2699-4e58-ad76-5eacbb7e7180,2023-06-15 03:21:57,User339,1991-5-8,0:1:18,lifestyle,6,5,good,The bot provided accurate answers.
22290916-80d3-43a5-bbc0-46da4fa9abe9,2023-02-25 13:14:57,User626,1991-3-4,0:28:42,news,6,6,good,Great experience navigating through MTL news.
cb5e6d17-db93-42e5-ac4b-3e4ca27ae84e,2022-10-16 11:20:57,User17,1993-9-20,0:56:48,lifestyle,3,8,good,Smooth and pleasant interaction with the chatbot.
5c600209-46a5-46b1-87ab-fe72a0621024,2022-12-13 11:07:57,User702,2004-4-9,0:47:54,travel,8,3,good,Impressed by the bot's knowledge about MTL Blog.
482abc1f-a0f5-433a-a8c5-63bfff1fd276,2022-10-24 23:35:57,User477,1993-3-14,0:20:0,news,10,5,bad,Didn't get the answer I was looking for.
54f1c9b9-24ff-4026-ae7f-1243a58c85b5,2022-11-18 17:34:57,User403,1991-8-12,0:5:29,things-to-do,2,3,good,Smooth and pleasant interaction with the chatbot.
e92e7186-e7f9-4336-aedd-2cc54ae70982,2023-01-17 03:06:57,User991,1994-7-19,0:32:20,eat-drink,6,4,good,The chatbot was very helpful and informative.
b42d679f-795b-4e24-b1ab-c9f16b650327,2023-05-17 10:42:57,User529,1998-11-18,0:30:1,deals,7,4,good,The bot provided accurate answers.
63e1f250-16d2-494b-a54b-2ae4bae00b99,2023-07-30 07:56:57,User833,1994-11-9,0:31:45,news,6,6,good,Smooth and pleasant interaction with the chatbot.
02de120c-7480-46db-b1ec-f2a440767c5a,2022-08-27 15:45:57,User169,1990-4-28,0:32:49,news,5,2,bad,Had a hard time understanding some responses.
c4c5b403-7aa3-4f4f-9ec3-02a7c02adfcf,2023-07-08 08:12:57,User691,2002-6-22,0:24:6,travel,2,3,bad,The bot needs some improvements.
946a7414-4265-422a-9525-4e9a13efed15,2022-10-29 14:23:57,User699,1998-9-19,0:56:37,lifestyle,6,1,good,Great experience navigating through MTL news.
6a4a8d21-817e-4e64-ad4a-6972ffc088bc,2023-03-04 11:30:57,User831,1993-5-12,0:43:16,news,5,4,good,Great experience navigating through MTL news.
376f850a-b87e-4a2d-a14e-d1babdc55e37,2022-09-01 15:17:57,User588,1999-1-17,0:15:47,deals,6,4,bad,Didn't get the answer I was looking for.
821fe51b-7935-4472-80f5-49fb1d925163,2022-11-27 02:10:57,User499,1998-11-21,0:50:47,lifestyle,2,3,good,I love how quickly the bot responds.
18949a5d-37c4-49ad-81f2-f4696f30d5d7,2023-03-18 22:21:57,User173,1999-1-21,0:29:18,travel,4,6,good,The chatbot was very helpful and informative.
b88abcf5-6b79-4242-8b83-c915098488f7,2022-09-09 01:41:57,User778,1997-5-20,0:57:4,news,1,2,good,Great experience navigating through MTL news.
65fa4acc-5d89-4167-a493-92fcbc286add,2023-06-04 20:02:57,User117,1994-6-25,0:45:20,deals,7,5,good,Impressed by the bot's knowledge about MTL Blog.
3a2ba0b9-3ecc-41c6-a4a0-5258ff818e77,2022-12-03 17:27:57,User714,2000-9-15,0:16:24,deals,5,2,good,I love how quickly the bot responds.
77fd5911-6912-4469-ab27-2ac8c19a0491,2022-10-04 13:34:57,User491,1991-4-7,0:51:26,lifestyle,2,4,good,The bot provided accurate answers.
f2c7d6dc-b6ec-483d-9199-ea85deafdd29,2023-07-04 08:22:57,User884,2005-1-12,0:19:57,lifestyle,6,2,bad,Not the best experience with this chatbot.
5e994cc4-b85c-4be8-93fa-ebc48e348e99,2023-04-01 15:15:57,User75,1998-5-4,0:53:43,news,3,4,bad,The bot needs some improvements.
5ef002ba-2a1c-41ae-ac97-2609103d1532,2022-08-26 05:37:57,User537,1990-4-1,0:43:16,eat-drink,2,2,good,Impressed by the bot's knowledge about MTL Blog.
c9ea776b-2a32-47e8-a39b-6b9ccca2e812,2023-04-26 15:25:57,User937,2002-1-24,0:12:25,eat-drink,1,10,good,Impressed by the bot's knowledge about MTL Blog.
dd57650f-9b7f-486b-8f11-97d936279af8,2023-08-02 19:12:57,User621,1998-11-8,0:54:11,money,2,1,bad,Not the best experience with this chatbot.
ac140a06-51b5-4b93-a553-310d32568cce,2022-12-08 01:50:57,User422,1994-2-25,0:38:4,money,9,4,bad,I wish the chatbot was more intuitive.
9984caa8-bb4f-4745-bc28-3d94596a9fc6,2022-11-23 03:22:57,User516,1993-4-15,0:33:1,travel,5,10,good,Impressed by the bot's knowledge about MTL Blog.
2c694534-7eb9-408d-bf24-b8ccc7e8148d,2023-02-04 15:53:57,User654,2002-6-28,0:57:25,news,6,6,good,Impressed by the bot's knowledge about MTL Blog.
db1d46f3-3e77-4499-87bd-6eedd6080860,2023-05-23 17:13:57,User835,1992-11-22,0:53:33,travel,4,4,bad,The bot needs some improvements.
634f6d16-b952-4ea6-b731-9d304c5f55d1,2023-08-19 22:24:57,User204,1998-6-21,0:37:11,travel,6,7,bad,Not the best experience with this chatbot.
eff8fd4f-50f7-4955-99fb-6e6c265b5617,2023-07-07 19:26:57,User713,1996-9-18,0:22:48,eat-drink,1,2,good,The chatbot was very helpful and informative.
f944bf9c-cd3a-4440-8b4b-64bcb6e806ef,2023-08-18 08:46:57,User703,1996-2-7,0:56:52,money,4,5,good,The bot provided accurate answers.
7e6ac5dd-4c25-4657-8356-6c16775e8111,2023-03-13 18:03:57,User728,1999-4-5,0:34:41,travel,1,1,bad,The bot needs some improvements.
a2e565c7-a356-4328-9387-eddde6bbf793,2023-05-20 14:03:57,User481,2005-8-5,0:0:37,things-to-do,5,3,good,The chatbot was very helpful and informative.
19debf7f-a63c-4a1a-9240-0224976ab0dc,2023-05-01 21:17:57,User552,1994-2-23,0:48:7,deals,3,6,good,I love how quickly the bot responds.
cf507dbe-5ea4-4cdd-8931-83affbdf27e0,2023-02-01 11:39:57,User670,1991-10-17,0:17:4,deals,3,4,good,The bot provided accurate answers.
9c650f0f-7a64-413d-a6fe-d48a27b8ddf5,2023-02-26 02:58:57,User254,1991-10-19,0:12:56,deals,5,3,bad,The bot was a bit confusing at times.
dcd614b8-cd97-4ba3-bd02-46f9f97cdf5d,2023-07-10 23:13:57,User942,1998-4-21,0:43:8,money,1,4,good,I love how quickly the bot responds.
3f3a3520-67e2-40ea-9ab9-76c5035b9032,2023-06-08 17:13:57,User91,1998-1-12,0:43:8,lifestyle,5,3,good,Impressed by the bot's knowledge about MTL Blog.
54302ca5-6b79-4cf0-867c-d8c5b6ad2ce2,2023-04-17 15:18:57,User263,1992-3-22,0:29:6,news,5,2,good,The chatbot was very helpful and informative.
8b802263-102f-4a89-9674-501c29d90d1b,2023-05-20 04:51:57,User288,1990-2-20,0:20:33,things-to-do,1,4,good,The chatbot was very helpful and informative.
566549b3-fcf6-4edc-b075-3ce79a8f94a7,2022-11-21 10:26:57,User486,1993-1-13,0:50:51,sports,2,7,bad,Didn't get the answer I was looking for.
6b1cbffc-a34f-4e7a-9f74-fc35b1a4fb6b,2023-05-13 13:39:57,User21,1989-6-27,0:19:47,eat-drink,7,4,good,Great experience navigating through MTL news.
a97dac02-a5cd-446d-a38f-7b29bcbaf4f1,2023-07-09 22:41:57,User166,2003-5-1,0:2:8,sports,2,3,good,The chatbot was very helpful and informative.
8841d3c8-eb81-44a3-b1cc-36419f643d5a,2022-10-29 02:47:57,User53,1994-11-23,0:5:15,things-to-do,5,10,good,Impressed by the bot's knowledge about MTL Blog.
e0e72b0a-a910-4dee-8958-032755f3308c,2023-07-08 02:00:57,User675,1986-2-6,0:37:47,money,4,2,good,Impressed by the bot's knowledge about MTL Blog.
152f9e27-7e0f-456d-abee-e41a86c0323d,2023-03-18 12:23:57,User302,1994-11-28,0:19:23,eat-drink,1,4,good,The chatbot was very helpful and informative.
faf33165-b0c7-4aad-9833-aafd71c8eb34,2022-11-27 09:19:57,User778,1989-11-16,0:37:3,news,5,3,good,Smooth and pleasant interaction with the chatbot.
3fac8c55-d7d3-4891-8bf5-e92b43cee947,2023-06-27 06:00:57,User870,2001-6-8,0:30:14,eat-drink,5,1,bad,Had a hard time understanding some responses.
4836a28d-b3d2-401b-ad31-50a16b45c8e0,2023-08-04 21:38:57,User17,1985-5-4,0:11:7,things-to-do,3,6,good,The chatbot was very helpful and informative.
cdd23edd-6436-461c-a7c0-c719aa987d5d,2023-03-17 01:39:57,User89,1993-10-12,0:51:1,lifestyle,2,4,good,Impressed by the bot's knowledge about MTL Blog.
d2869317-b36a-4d0a-b564-220cacc17925,2023-03-21 11:26:57,User770,1984-8-13,0:20:30,lifestyle,3,4,bad,I wish the chatbot was more intuitive.
69b13652-1452-4c88-aae5-5607644db4d4,2022-12-27 15:29:57,User333,1996-11-24,0:34:1,things-to-do,3,6,good,Impressed by the bot's knowledge about MTL Blog.
f3e385db-1b75-4b54-8dfa-efed7066ca4f,2023-03-29 00:57:57,User728,1992-2-28,0:47:37,eat-drink,10,3,good,The bot provided accurate answers.
556f828e-d308-4767-af1b-2ff8f6536cfc,2022-12-15 08:56:57,User303,1989-9-2,0:31:5,real-estate,2,4,good,The chatbot was very helpful and informative.
7f9422e4-8754-449c-b1fb-d14e58f6dc52,2023-06-05 20:25:57,User212,1986-1-10,0:18:15,real-estate,1,4,bad,The bot was a bit confusing at times.
8ff23ff1-7997-4ed2-a0a6-b1871cd2e86c,2023-07-13 00:30:57,User251,1980-9-10,0:25:20,eat-drink,3,1,good,Impressed by the bot's knowledge about MTL Blog.
ece37235-d28c-40eb-9515-85823b8e3ffb,2022-10-21 14:41:57,User453,1990-3-28,0:21:22,eat-drink,5,3,good,I love how quickly the bot responds.
7bf08053-806f-435d-9edc-52f2a846297e,2023-07-27 03:53:57,User331,1999-11-27,0:37:0,lifestyle,2,2,good,Smooth and pleasant interaction with the chatbot.
ee6204f5-3a0e-41be-8f34-a1cbae7a81e0,2023-03-05 02:54:57,User665,1998-4-21,0:11:11,eat-drink,6,8,good,Great experience navigating through MTL news.
46364697-e2ae-4a65-9ca0-15d2de1403e9,2023-05-08 06:49:57,User160,1990-7-19,0:31:18,real-estate,1,8,good,Impressed by the bot's knowledge about MTL Blog.
d1d6a659-7dea-4e4d-9b14-c8f33f7487d3,2022-10-24 05:55:57,User320,1997-4-6,0:28:27,deals,1,2,good,Smooth and pleasant interaction with the chatbot.
bacdb25c-f052-4cd3-ba8a-93a515452ca4,2023-02-12 05:21:57,User262,1998-4-16,0:16:14,eat-drink,4,2,good,I love how quickly the bot responds.
cb9b146e-720c-4455-ab32-0173be6ef8e2,2022-12-01 20:21:57,User229,1989-11-7,0:12:9,news,5,4,good,The bot provided accurate answers.
ac8c3eee-80d0-457d-89ce-fdeefbbc26dd,2023-02-01 05:50:57,User810,1993-2-20,0:27:0,lifestyle,1,5,bad,Had a hard time understanding some responses.
da4726ee-5c9f-440a-8d86-5c65d4ac77c6,2022-09-27 02:30:57,User79,1993-7-10,0:57:32,deals,3,6,good,Smooth and pleasant interaction with the chatbot.
2dc2e0a3-4e13-40d3-9e74-103c26d5f614,2022-09-28 16:33:57,User890,1985-2-9,0:2:57,things-to-do,2,1,good,The chatbot was very helpful and informative.
0ed4b8db-3f30-4195-ba52-cfaf7d542301,2022-12-01 12:24:57,User144,1986-12-27,0:14:28,deals,1,5,good,The bot provided accurate answers.
9a637e85-c73e-4591-bdce-dd123adc0f9b,2023-06-23 17:41:57,User3,2001-8-25,0:46:25,travel,5,7,good,I love how quickly the bot responds.
a77b1e7d-d0ca-4043-b071-1bac42ab1e8d,2023-07-26 09:11:57,User473,1992-4-15,0:50:30,sports,1,4,good,I love how quickly the bot responds.
7a8049be-a013-46ef-b516-349096434233,2023-01-21 08:06:57,User439,1995-10-10,0:14:10,lifestyle,1,10,bad,I wish the chatbot was more intuitive.
40709777-5fc2-4c46-ae9e-7d55365cf57f,2022-09-29 16:22:57,User549,1990-10-21,0:11:17,travel,2,4,good,Impressed by the bot's knowledge about MTL Blog.
04c3e055-f01f-40f4-969e-3ce4c4975be9,2023-05-22 23:17:57,User810,2000-4-14,0:41:0,lifestyle,4,2,good,Smooth and pleasant interaction with the chatbot.
ffa598e7-86df-4c8e-8fd0-cd1282baf305,2023-06-08 01:30:57,User879,1997-5-21,0:14:44,news,5,6,good,Impressed by the bot's knowledge about MTL Blog.
6bb07a72-22b3-43ff-8cce-26f32b009b42,2023-01-21 13:21:57,User800,1993-10-27,0:58:15,eat-drink,2,5,good,The bot provided accurate answers.
bacbd7b2-83ef-4e86-9673-3cef531394b2,2022-11-25 18:17:57,User359,2000-6-19,0:24:4,sports,7,1,good,The chatbot was very helpful and informative.
83fbc553-3ce8-4969-9869-f1741851185a,2022-09-28 16:38:57,User695,1986-12-12,0:59:20,travel,8,10,good,Impressed by the bot's knowledge about MTL Blog.
e65d30f0-593e-43c3-8479-1d338144058e,2023-03-04 13:19:57,User259,1997-7-6,0:7:47,things-to-do,8,6,bad,Had a hard time understanding some responses.
4a15d07d-9b30-4a4c-accf-1e12dd0b3fa6,2023-03-18 20:30:57,User434,1991-3-18,0:22:13,money,7,3,good,Great experience navigating through MTL news.
1a3f77ca-5439-45dc-91d4-725e96c0f46f,2023-07-16 04:27:57,User398,1992-7-4,0:53:48,lifestyle,6,8,good,Impressed by the bot's knowledge about MTL Blog.
ad3e91eb-3aaa-49e7-9a1a-b002655ad43a,2023-05-27 05:47:57,User333,2000-2-12,0:8:51,travel,2,4,bad,Didn't get the answer I was looking for.
c54096c4-1d0d-4184-a452-ca3de321a68e,2022-09-27 14:31:57,User565,1998-12-10,0:41:10,deals,3,3,bad,Had a hard time understanding some responses.
61341e4b-ed8c-4d65-b9a1-101f47b24b97,2023-01-17 10:26:57,User81,1996-7-22,0:7:59,money,1,2,bad,Had a hard time understanding some responses.
6780fccd-5a58-4d64-923c-d5bc523abfe3,2022-10-10 04:04:57,User912,1993-9-26,0:6:59,sports,2,4,good,The bot provided accurate answers.
1de678f8-5746-4403-b5a4-9d7b53803151,2023-05-14 22:02:57,User46,1993-5-22,0:38:16,eat-drink,2,3,bad,I wish the chatbot was more intuitive.
b8b9ea20-6918-47f9-9341-9f6ee1b49a9a,2022-10-16 10:01:57,User794,1994-11-27,0:30:50,eat-drink,6,4,good,Impressed by the bot's knowledge about MTL Blog.
ae9f64b5-58e4-449e-a85a-760c5468f032,2023-01-02 06:17:57,User766,1994-6-7,0:11:19,eat-drink,8,4,good,Great experience navigating through MTL news.
04fec030-eb8b-4e7d-9119-f28fdfe0cbd2,2023-05-17 20:34:57,User440,1996-11-15,0:25:47,eat-drink,2,7,good,The bot provided accurate answers.
9e56977f-959c-4acb-b98c-7089f2b67751,2022-11-21 15:49:57,User592,2002-10-17,0:44:29,deals,5,2,bad,I wish the chatbot was more intuitive.
92d4dc5f-4dd4-48dc-ae60-f13299162076,2022-08-22 05:23:57,User527,1990-8-15,0:36:55,real-estate,5,5,bad,Didn't get the answer I was looking for.
ee887a39-8033-49f4-9e35-851eba033fe2,2023-01-19 11:10:57,User925,1998-12-13,0:59:33,travel,5,5,good,The chatbot was very helpful and informative.
bf223b51-0817-409b-8494-cb18f1b4affe,2022-09-11 00:52:57,User76,1998-2-1,0:44:43,sports,8,4,good,Impressed by the bot's knowledge about MTL Blog.
ded33cba-a95b-4ce5-9d4c-9b98c9308e67,2022-10-10 06:38:57,User506,1995-10-4,0:3:24,eat-drink,5,5,bad,The bot needs some improvements.
60834c4a-c233-4c72-92e8-32329a09f959,2022-10-20 04:54:57,User479,1997-1-6,0:44:33,deals,2,4,good,The bot provided accurate answers.
86d70279-a981-4a97-a7af-452bf585c5a7,2023-01-22 13:31:57,User800,1995-2-19,0:34:2,deals,2,3,bad,The bot was a bit confusing at times.
a9c79726-5227-47a7-983c-19805fbc410a,2023-04-16 05:17:57,User254,1994-6-7,0:10:6,deals,3,5,good,I love how quickly the bot responds.
2b97728f-4fd8-4ee6-bafd-6023f665e862,2022-11-09 15:40:57,User769,2000-4-11,0:49:7,lifestyle,6,1,good,The bot provided accurate answers.
fd16fd1d-afb4-4377-b4de-d85dcf8bb5a4,2022-11-10 23:20:57,User258,1993-9-2,0:9:2,eat-drink,2,5,bad,Not the best experience with this chatbot.
60925f78-f9f4-4ad7-b5ec-a3e93a4c9e19,2022-12-08 20:48:57,User890,2000-5-19,0:45:58,lifestyle,2,1,good,The chatbot was very helpful and informative.
27b9b5c7-5dda-4a67-b255-57bc0d79bd5a,2023-05-15 12:52:57,User430,1989-5-1,0:58:52,things-to-do,4,2,good,Great experience navigating through MTL news.
e9a0889d-9fac-4972-9fc8-3cb361864ef7,2023-06-27 16:51:57,User711,1997-7-5,0:39:38,eat-drink,1,1,good,I love how quickly the bot responds.
b0e3e3f4-26fe-44fb-84b8-e507d2ad05fa,2023-05-31 10:15:57,User28,1985-6-7,0:4:23,lifestyle,1,4,good,Impressed by the bot's knowledge about MTL Blog.
e446dc45-c5b6-4f38-bb57-d9e4c641eb58,2023-05-28 09:18:57,User601,2001-12-13,0:29:29,travel,3,4,good,The chatbot was very helpful and informative.
469e868f-8cb6-4fb4-8cfd-64647f7629fa,2023-07-26 14:23:57,User179,1998-5-12,0:36:59,eat-drink,1,1,good,Great experience navigating through MTL news.
7e8d93a0-4cb9-473c-af3d-dd75da289b24,2023-04-06 05:53:57,User74,1996-6-25,0:51:7,things-to-do,3,1,good,Impressed by the bot's knowledge about MTL Blog.
d1f90640-2544-4e90-a599-7a13c2fec18e,2022-09-30 10:56:57,User229,1990-9-17,0:40:31,sports,3,4,good,The chatbot was very helpful and informative.
fdbd8b94-939f-47c8-a341-6e85783fcb2d,2023-04-29 08:03:57,User774,1994-12-16,0:4:36,things-to-do,5,3,good,Great experience navigating through MTL news.
1f4b1de3-2d54-49da-b975-bf023c4bc7fd,2022-09-26 01:17:57,User556,1999-11-11,0:6:50,eat-drink,9,7,good,Great experience navigating through MTL news.
c330264c-1fc4-4356-b5da-64368209000a,2023-02-23 05:43:57,User366,1991-6-7,0:29:57,travel,3,4,good,The chatbot was very helpful and informative.
fb7fbf4f-2608-4882-a931-b99243c37bd8,2023-01-01 06:36:57,User190,1993-3-20,0:52:16,travel,1,2,good,The chatbot was very helpful and informative.
aaf082ff-9e80-4566-ad55-5ba5b3fb4838,2023-03-09 08:13:57,User935,2000-11-24,0:21:2,sports,4,2,good,The chatbot was very helpful and informative.
b803260a-ccc8-4dca-b4a7-1a3a98f83741,2023-08-06 13:48:57,User158,1998-9-6,0:6:41,lifestyle,7,2,good,The chatbot was very helpful and informative.
11631f20-7772-4a6e-abe6-9a61e3a16f22,2023-04-11 15:37:57,User847,1992-10-28,0:7:24,eat-drink,4,7,good,Smooth and pleasant interaction with the chatbot.
2ba85d4d-0c13-446a-8957-6a74e0f30522,2022-12-24 05:42:57,User252,1988-2-14,0:29:46,lifestyle,3,5,good,Impressed by the bot's knowledge about MTL Blog.
ea6d10cf-6664-44b7-8844-34b574c0f771,2023-06-16 10:54:57,User534,1994-5-10,0:20:29,travel,4,4,bad,Not the best experience with this chatbot.
666bc1df-b397-4e15-be94-9b7d4fc277d6,2023-03-09 10:07:57,User548,1988-7-12,0:34:18,eat-drink,5,7,good,Smooth and pleasant interaction with the chatbot.
5eb386e1-1b14-4cac-ae1a-f44deca3d6e6,2022-08-28 01:01:57,User843,1986-11-27,0:8:40,things-to-do,3,3,good,Impressed by the bot's knowledge about MTL Blog.
fe5ce204-82a8-4eaf-a7ff-be54e3d36bb0,2022-09-21 18:58:57,User53,1990-2-13,0:49:41,deals,2,3,good,Smooth and pleasant interaction with the chatbot.
70815775-30d4-4287-a4c5-c95c4ad595b4,2023-01-10 01:21:57,User733,1992-1-27,0:48:9,eat-drink,8,5,good,Great experience navigating through MTL news.
ab881b03-091a-4ddd-9db2-41caf934678a,2022-10-28 10:19:57,User700,1991-3-6,0:54:27,travel,7,1,bad,The bot was a bit confusing at times.
e78b3c15-3f2f-44bb-ad61-8c2394a835cd,2023-06-17 00:33:57,User597,1990-6-6,0:11:44,money,6,6,good,Smooth and pleasant interaction with the chatbot.
dc46c2f1-b6e4-4b3a-a569-114320fed175,2023-08-04 13:43:57,User106,2000-4-23,0:42:40,money,1,2,good,Smooth and pleasant interaction with the chatbot.
6deea79d-083b-4d61-84fa-91b733ac1e21,2023-04-30 02:37:57,User364,1992-5-22,0:31:2,eat-drink,2,3,good,I love how quickly the bot responds.
14506be8-3256-43c8-b0f8-646b02e1137e,2023-04-05 05:54:57,User329,1998-2-3,0:19:50,eat-drink,5,3,good,The chatbot was very helpful and informative.
d63764bd-527a-4f6f-801d-874f41e69594,2022-11-29 10:18:57,User158,1990-4-20,0:53:43,sports,1,3,good,The chatbot was very helpful and informative.
70eeef2c-ca7f-4b5a-ad64-dd355e59e42f,2022-10-01 17:22:57,User656,1993-11-12,0:35:33,eat-drink,7,3,good,Smooth and pleasant interaction with the chatbot.
efd92689-0958-4131-808c-6060205cb42c,2023-01-18 11:50:57,User575,1998-11-18,0:52:36,things-to-do,3,4,good,Great experience navigating through MTL news.
